,close_time
47436,2022-06-10 23:59:59.999
47437,2022-06-11 00:29:59.999
47438,2022-06-11 00:59:59.999
47439,2022-06-11 01:29:59.999
47440,2022-06-11 01:59:59.999
47441,2022-06-11 02:29:59.999
47442,2022-06-11 02:59:59.999
47443,2022-06-11 03:29:59.999
47444,2022-06-11 03:59:59.999
47445,2022-06-11 04:29:59.999
47446,2022-06-11 04:59:59.999
47447,2022-06-11 05:29:59.999
47448,2022-06-11 05:59:59.999
47449,2022-06-11 06:29:59.999
47450,2022-06-11 06:59:59.999
47451,2022-06-11 07:29:59.999
47452,2022-06-11 07:59:59.999
47453,2022-06-11 08:29:59.999
47454,2022-06-11 08:59:59.999
47455,2022-06-11 09:29:59.999
47456,2022-06-11 09:59:59.999
47457,2022-06-11 10:29:59.999
47458,2022-06-11 10:59:59.999
47459,2022-06-11 11:29:59.999
47460,2022-06-11 11:59:59.999
47461,2022-06-11 12:29:59.999
47462,2022-06-11 12:59:59.999
47463,2022-06-11 13:29:59.999
47464,2022-06-11 13:59:59.999
47465,2022-06-11 14:29:59.999
47466,2022-06-11 14:59:59.999
47467,2022-06-11 15:29:59.999
47468,2022-06-11 15:59:59.999
47469,2022-06-11 16:29:59.999
47470,2022-06-11 16:59:59.999
47471,2022-06-11 17:29:59.999
47472,2022-06-11 17:59:59.999
47473,2022-06-11 18:29:59.999
47474,2022-06-11 18:59:59.999
47475,2022-06-11 19:29:59.999
47476,2022-06-11 19:59:59.999
47477,2022-06-11 20:29:59.999
47478,2022-06-11 20:59:59.999
47479,2022-06-11 21:29:59.999
47480,2022-06-11 21:59:59.999
47481,2022-06-11 22:29:59.999
47482,2022-06-11 22:59:59.999
47483,2022-06-11 23:29:59.999
47484,2022-06-11 23:59:59.999
47485,2022-06-12 00:29:59.999
47486,2022-06-12 00:59:59.999
47487,2022-06-12 01:29:59.999
47488,2022-06-12 01:59:59.999
47489,2022-06-12 02:29:59.999
47490,2022-06-12 02:59:59.999
47491,2022-06-12 03:29:59.999
47492,2022-06-12 03:59:59.999
47493,2022-06-12 04:29:59.999
47494,2022-06-12 04:59:59.999
47495,2022-06-12 05:29:59.999
47496,2022-06-12 05:59:59.999
47497,2022-06-12 06:29:59.999
47498,2022-06-12 06:59:59.999
47499,2022-06-12 07:29:59.999
47500,2022-06-12 07:59:59.999
47501,2022-06-12 08:29:59.999
47502,2022-06-12 08:59:59.999
47503,2022-06-12 09:29:59.999
47504,2022-06-12 09:59:59.999
47505,2022-06-12 10:29:59.999
47506,2022-06-12 10:59:59.999
47507,2022-06-12 11:29:59.999
47508,2022-06-12 11:59:59.999
47509,2022-06-12 12:29:59.999
47510,2022-06-12 12:59:59.999
47511,2022-06-12 13:29:59.999
47512,2022-06-12 13:59:59.999
47513,2022-06-12 14:29:59.999
47514,2022-06-12 14:59:59.999
47515,2022-06-12 15:29:59.999
47516,2022-06-12 15:59:59.999
47517,2022-06-12 16:29:59.999
47518,2022-06-12 16:59:59.999
47519,2022-06-12 17:29:59.999
47520,2022-06-12 17:59:59.999
47521,2022-06-12 18:29:59.999
47522,2022-06-12 18:59:59.999
47523,2022-06-12 19:29:59.999
47524,2022-06-12 19:59:59.999
47525,2022-06-12 20:29:59.999
47526,2022-06-12 20:59:59.999
47527,2022-06-12 21:29:59.999
47528,2022-06-12 21:59:59.999
47529,2022-06-12 22:29:59.999
47530,2022-06-12 22:59:59.999
47531,2022-06-12 23:29:59.999
47532,2022-06-12 23:59:59.999
47533,2022-06-13 00:29:59.999
47534,2022-06-13 00:59:59.999
47535,2022-06-13 01:29:59.999
47536,2022-06-13 01:59:59.999
47537,2022-06-13 02:29:59.999
47538,2022-06-13 02:59:59.999
47539,2022-06-13 03:29:59.999
47540,2022-06-13 03:59:59.999
47541,2022-06-13 04:29:59.999
47542,2022-06-13 04:59:59.999
47543,2022-06-13 05:29:59.999
47544,2022-06-13 05:59:59.999
47545,2022-06-13 06:29:59.999
47546,2022-06-13 06:59:59.999
47547,2022-06-13 07:29:59.999
47548,2022-06-13 07:59:59.999
47549,2022-06-13 08:29:59.999
47550,2022-06-13 08:59:59.999
47551,2022-06-13 09:29:59.999
47552,2022-06-13 09:59:59.999
47553,2022-06-13 10:29:59.999
47554,2022-06-13 10:59:59.999
47555,2022-06-13 11:29:59.999
47556,2022-06-13 11:59:59.999
47557,2022-06-13 12:29:59.999
47558,2022-06-13 12:59:59.999
47559,2022-06-13 13:29:59.999
47560,2022-06-13 13:59:59.999
47561,2022-06-13 14:29:59.999
47562,2022-06-13 14:59:59.999
47563,2022-06-13 15:29:59.999
47564,2022-06-13 15:59:59.999
47565,2022-06-13 16:29:59.999
47566,2022-06-13 16:59:59.999
47567,2022-06-13 17:29:59.999
47568,2022-06-13 17:59:59.999
47569,2022-06-13 18:29:59.999
47570,2022-06-13 18:59:59.999
47571,2022-06-13 19:29:59.999
47572,2022-06-13 19:59:59.999
47573,2022-06-13 20:29:59.999
47574,2022-06-13 20:59:59.999
47575,2022-06-13 21:29:59.999
47576,2022-06-13 21:59:59.999
47577,2022-06-13 22:29:59.999
47578,2022-06-13 22:59:59.999
47579,2022-06-13 23:29:59.999
47580,2022-06-13 23:59:59.999
47581,2022-06-14 00:29:59.999
47582,2022-06-14 00:59:59.999
47583,2022-06-14 01:29:59.999
47584,2022-06-14 01:59:59.999
47585,2022-06-14 02:29:59.999
47586,2022-06-14 02:59:59.999
47587,2022-06-14 03:29:59.999
47588,2022-06-14 03:59:59.999
47589,2022-06-14 04:29:59.999
47590,2022-06-14 04:59:59.999
47591,2022-06-14 05:29:59.999
47592,2022-06-14 05:59:59.999
47593,2022-06-14 06:29:59.999
47594,2022-06-14 06:59:59.999
47595,2022-06-14 07:29:59.999
47596,2022-06-14 07:59:59.999
47597,2022-06-14 08:29:59.999
47598,2022-06-14 08:59:59.999
47599,2022-06-14 09:29:59.999
47600,2022-06-14 09:59:59.999
47601,2022-06-14 10:29:59.999
47602,2022-06-14 10:59:59.999
47603,2022-06-14 11:29:59.999
47604,2022-06-14 11:59:59.999
47605,2022-06-14 12:29:59.999
47606,2022-06-14 12:59:59.999
47607,2022-06-14 13:29:59.999
47608,2022-06-14 13:59:59.999
47609,2022-06-14 14:29:59.999
47610,2022-06-14 14:59:59.999
47611,2022-06-14 15:29:59.999
47612,2022-06-14 15:59:59.999
47613,2022-06-14 16:29:59.999
47614,2022-06-14 16:59:59.999
47615,2022-06-14 17:29:59.999
47616,2022-06-14 17:59:59.999
47617,2022-06-14 18:29:59.999
47618,2022-06-14 18:59:59.999
47619,2022-06-14 19:29:59.999
47620,2022-06-14 19:59:59.999
47621,2022-06-14 20:29:59.999
47622,2022-06-14 20:59:59.999
47623,2022-06-14 21:29:59.999
47624,2022-06-14 21:59:59.999
47625,2022-06-14 22:29:59.999
47626,2022-06-14 22:59:59.999
47627,2022-06-14 23:29:59.999
47628,2022-06-14 23:59:59.999
47629,2022-06-15 00:29:59.999
47630,2022-06-15 00:59:59.999
47631,2022-06-15 01:29:59.999
47632,2022-06-15 01:59:59.999
47633,2022-06-15 02:29:59.999
47634,2022-06-15 02:59:59.999
47635,2022-06-15 03:29:59.999
47636,2022-06-15 03:59:59.999
47637,2022-06-15 04:29:59.999
47638,2022-06-15 04:59:59.999
47639,2022-06-15 05:29:59.999
47640,2022-06-15 05:59:59.999
47641,2022-06-15 06:29:59.999
47642,2022-06-15 06:59:59.999
47643,2022-06-15 07:29:59.999
47644,2022-06-15 07:59:59.999
47645,2022-06-15 08:29:59.999
47646,2022-06-15 08:59:59.999
47647,2022-06-15 09:29:59.999
47648,2022-06-15 09:59:59.999
47649,2022-06-15 10:29:59.999
47650,2022-06-15 10:59:59.999
47651,2022-06-15 11:29:59.999
47652,2022-06-15 11:59:59.999
47653,2022-06-15 12:29:59.999
47654,2022-06-15 12:59:59.999
47655,2022-06-15 13:29:59.999
47656,2022-06-15 13:59:59.999
47657,2022-06-15 14:29:59.999
47658,2022-06-15 14:59:59.999
47659,2022-06-15 15:29:59.999
47660,2022-06-15 15:59:59.999
47661,2022-06-15 16:29:59.999
47662,2022-06-15 16:59:59.999
47663,2022-06-15 17:29:59.999
47664,2022-06-15 17:59:59.999
47665,2022-06-15 18:29:59.999
47666,2022-06-15 18:59:59.999
47667,2022-06-15 19:29:59.999
47668,2022-06-15 19:59:59.999
47669,2022-06-15 20:29:59.999
47670,2022-06-15 20:59:59.999
47671,2022-06-15 21:29:59.999
47672,2022-06-15 21:59:59.999
47673,2022-06-15 22:29:59.999
47674,2022-06-15 22:59:59.999
47675,2022-06-15 23:29:59.999
47676,2022-06-15 23:59:59.999
47677,2022-06-16 00:29:59.999
47678,2022-06-16 00:59:59.999
47679,2022-06-16 01:29:59.999
47680,2022-06-16 01:59:59.999
47681,2022-06-16 02:29:59.999
47682,2022-06-16 02:59:59.999
47683,2022-06-16 03:29:59.999
47684,2022-06-16 03:59:59.999
47685,2022-06-16 04:29:59.999
47686,2022-06-16 04:59:59.999
47687,2022-06-16 05:29:59.999
47688,2022-06-16 05:59:59.999
47689,2022-06-16 06:29:59.999
47690,2022-06-16 06:59:59.999
47691,2022-06-16 07:29:59.999
47692,2022-06-16 07:59:59.999
47693,2022-06-16 08:29:59.999
47694,2022-06-16 08:59:59.999
47695,2022-06-16 09:29:59.999
47696,2022-06-16 09:59:59.999
47697,2022-06-16 10:29:59.999
47698,2022-06-16 10:59:59.999
47699,2022-06-16 11:29:59.999
47700,2022-06-16 11:59:59.999
47701,2022-06-16 12:29:59.999
47702,2022-06-16 12:59:59.999
47703,2022-06-16 13:29:59.999
47704,2022-06-16 13:59:59.999
47705,2022-06-16 14:29:59.999
47706,2022-06-16 14:59:59.999
47707,2022-06-16 15:29:59.999
47708,2022-06-16 15:59:59.999
47709,2022-06-16 16:29:59.999
47710,2022-06-16 16:59:59.999
47711,2022-06-16 17:29:59.999
47712,2022-06-16 17:59:59.999
47713,2022-06-16 18:29:59.999
47714,2022-06-16 18:59:59.999
47715,2022-06-16 19:29:59.999
47716,2022-06-16 19:59:59.999
47717,2022-06-16 20:29:59.999
47718,2022-06-16 20:59:59.999
47719,2022-06-16 21:29:59.999
47720,2022-06-16 21:59:59.999
47721,2022-06-16 22:29:59.999
47722,2022-06-16 22:59:59.999
47723,2022-06-16 23:29:59.999
47724,2022-06-16 23:59:59.999
47725,2022-06-17 00:29:59.999
47726,2022-06-17 00:59:59.999
47727,2022-06-17 01:29:59.999
47728,2022-06-17 01:59:59.999
47729,2022-06-17 02:29:59.999
47730,2022-06-17 02:59:59.999
47731,2022-06-17 03:29:59.999
47732,2022-06-17 03:59:59.999
47733,2022-06-17 04:29:59.999
47734,2022-06-17 04:59:59.999
47735,2022-06-17 05:29:59.999
47736,2022-06-17 05:59:59.999
47737,2022-06-17 06:29:59.999
47738,2022-06-17 06:59:59.999
47739,2022-06-17 07:29:59.999
47740,2022-06-17 07:59:59.999
47741,2022-06-17 08:29:59.999
47742,2022-06-17 08:59:59.999
47743,2022-06-17 09:29:59.999
47744,2022-06-17 09:59:59.999
47745,2022-06-17 10:29:59.999
47746,2022-06-17 10:59:59.999
47747,2022-06-17 11:29:59.999
47748,2022-06-17 11:59:59.999
47749,2022-06-17 12:29:59.999
47750,2022-06-17 12:59:59.999
47751,2022-06-17 13:29:59.999
47752,2022-06-17 13:59:59.999
47753,2022-06-17 14:29:59.999
47754,2022-06-17 14:59:59.999
47755,2022-06-17 15:29:59.999
47756,2022-06-17 15:59:59.999
47757,2022-06-17 16:29:59.999
47758,2022-06-17 16:59:59.999
47759,2022-06-17 17:29:59.999
47760,2022-06-17 17:59:59.999
47761,2022-06-17 18:29:59.999
47762,2022-06-17 18:59:59.999
47763,2022-06-17 19:29:59.999
47764,2022-06-17 19:59:59.999
47765,2022-06-17 20:29:59.999
47766,2022-06-17 20:59:59.999
47767,2022-06-17 21:29:59.999
47768,2022-06-17 21:59:59.999
47769,2022-06-17 22:29:59.999
47770,2022-06-17 22:59:59.999
47771,2022-06-17 23:29:59.999
47772,2022-06-17 23:59:59.999
47773,2022-06-18 00:29:59.999
47774,2022-06-18 00:59:59.999
47775,2022-06-18 01:29:59.999
47776,2022-06-18 01:59:59.999
47777,2022-06-18 02:29:59.999
47778,2022-06-18 02:59:59.999
47779,2022-06-18 03:29:59.999
47780,2022-06-18 03:59:59.999
47781,2022-06-18 04:29:59.999
47782,2022-06-18 04:59:59.999
47783,2022-06-18 05:29:59.999
47784,2022-06-18 05:59:59.999
47785,2022-06-18 06:29:59.999
47786,2022-06-18 06:59:59.999
47787,2022-06-18 07:29:59.999
47788,2022-06-18 07:59:59.999
47789,2022-06-18 08:29:59.999
47790,2022-06-18 08:59:59.999
47791,2022-06-18 09:29:59.999
47792,2022-06-18 09:59:59.999
47793,2022-06-18 10:29:59.999
47794,2022-06-18 10:59:59.999
47795,2022-06-18 11:29:59.999
47796,2022-06-18 11:59:59.999
47797,2022-06-18 12:29:59.999
47798,2022-06-18 12:59:59.999
47799,2022-06-18 13:29:59.999
47800,2022-06-18 13:59:59.999
47801,2022-06-18 14:29:59.999
47802,2022-06-18 14:59:59.999
47803,2022-06-18 15:29:59.999
47804,2022-06-18 15:59:59.999
47805,2022-06-18 16:29:59.999
47806,2022-06-18 16:59:59.999
47807,2022-06-18 17:29:59.999
47808,2022-06-18 17:59:59.999
47809,2022-06-18 18:29:59.999
47810,2022-06-18 18:59:59.999
47811,2022-06-18 19:29:59.999
47812,2022-06-18 19:59:59.999
47813,2022-06-18 20:29:59.999
47814,2022-06-18 20:59:59.999
47815,2022-06-18 21:29:59.999
47816,2022-06-18 21:59:59.999
47817,2022-06-18 22:29:59.999
47818,2022-06-18 22:59:59.999
47819,2022-06-18 23:29:59.999
47820,2022-06-18 23:59:59.999
47821,2022-06-19 00:29:59.999
47822,2022-06-19 00:59:59.999
47823,2022-06-19 01:29:59.999
47824,2022-06-19 01:59:59.999
47825,2022-06-19 02:29:59.999
47826,2022-06-19 02:59:59.999
47827,2022-06-19 03:29:59.999
47828,2022-06-19 03:59:59.999
47829,2022-06-19 04:29:59.999
47830,2022-06-19 04:59:59.999
47831,2022-06-19 05:29:59.999
47832,2022-06-19 05:59:59.999
47833,2022-06-19 06:29:59.999
47834,2022-06-19 06:59:59.999
47835,2022-06-19 07:29:59.999
47836,2022-06-19 07:59:59.999
47837,2022-06-19 08:29:59.999
47838,2022-06-19 08:59:59.999
47839,2022-06-19 09:29:59.999
47840,2022-06-19 09:59:59.999
47841,2022-06-19 10:29:59.999
47842,2022-06-19 10:59:59.999
47843,2022-06-19 11:29:59.999
47844,2022-06-19 11:59:59.999
47845,2022-06-19 12:29:59.999
47846,2022-06-19 12:59:59.999
47847,2022-06-19 13:29:59.999
47848,2022-06-19 13:59:59.999
47849,2022-06-19 14:29:59.999
47850,2022-06-19 14:59:59.999
47851,2022-06-19 15:29:59.999
47852,2022-06-19 15:59:59.999
47853,2022-06-19 16:29:59.999
47854,2022-06-19 16:59:59.999
47855,2022-06-19 17:29:59.999
47856,2022-06-19 17:59:59.999
47857,2022-06-19 18:29:59.999
47858,2022-06-19 18:59:59.999
47859,2022-06-19 19:29:59.999
47860,2022-06-19 19:59:59.999
47861,2022-06-19 20:29:59.999
47862,2022-06-19 20:59:59.999
47863,2022-06-19 21:29:59.999
47864,2022-06-19 21:59:59.999
47865,2022-06-19 22:29:59.999
47866,2022-06-19 22:59:59.999
47867,2022-06-19 23:29:59.999
47868,2022-06-19 23:59:59.999
47869,2022-06-20 00:29:59.999
47870,2022-06-20 00:59:59.999
47871,2022-06-20 01:29:59.999
47872,2022-06-20 01:59:59.999
47873,2022-06-20 02:29:59.999
47874,2022-06-20 02:59:59.999
47875,2022-06-20 03:29:59.999
47876,2022-06-20 03:59:59.999
47877,2022-06-20 04:29:59.999
47878,2022-06-20 04:59:59.999
47879,2022-06-20 05:29:59.999
47880,2022-06-20 05:59:59.999
47881,2022-06-20 06:29:59.999
47882,2022-06-20 06:59:59.999
47883,2022-06-20 07:29:59.999
47884,2022-06-20 07:59:59.999
47885,2022-06-20 08:29:59.999
47886,2022-06-20 08:59:59.999
47887,2022-06-20 09:29:59.999
47888,2022-06-20 09:59:59.999
47889,2022-06-20 10:29:59.999
47890,2022-06-20 10:59:59.999
47891,2022-06-20 11:29:59.999
47892,2022-06-20 11:59:59.999
47893,2022-06-20 12:29:59.999
47894,2022-06-20 12:59:59.999
47895,2022-06-20 13:29:59.999
47896,2022-06-20 13:59:59.999
47897,2022-06-20 14:29:59.999
47898,2022-06-20 14:59:59.999
47899,2022-06-20 15:29:59.999
47900,2022-06-20 15:59:59.999
47901,2022-06-20 16:29:59.999
47902,2022-06-20 16:59:59.999
47903,2022-06-20 17:29:59.999
47904,2022-06-20 17:59:59.999
47905,2022-06-20 18:29:59.999
47906,2022-06-20 18:59:59.999
47907,2022-06-20 19:29:59.999
47908,2022-06-20 19:59:59.999
47909,2022-06-20 20:29:59.999
47910,2022-06-20 20:59:59.999
47911,2022-06-20 21:29:59.999
47912,2022-06-20 21:59:59.999
47913,2022-06-20 22:29:59.999
47914,2022-06-20 22:59:59.999
47915,2022-06-20 23:29:59.999
47916,2022-06-20 23:59:59.999
47917,2022-06-21 00:29:59.999
47918,2022-06-21 00:59:59.999
47919,2022-06-21 01:29:59.999
47920,2022-06-21 01:59:59.999
47921,2022-06-21 02:29:59.999
47922,2022-06-21 02:59:59.999
47923,2022-06-21 03:29:59.999
47924,2022-06-21 03:59:59.999
47925,2022-06-21 04:29:59.999
47926,2022-06-21 04:59:59.999
47927,2022-06-21 05:29:59.999
47928,2022-06-21 05:59:59.999
47929,2022-06-21 06:29:59.999
47930,2022-06-21 06:59:59.999
47931,2022-06-21 07:29:59.999
47932,2022-06-21 07:59:59.999
47933,2022-06-21 08:29:59.999
47934,2022-06-21 08:59:59.999
47935,2022-06-21 09:29:59.999
47936,2022-06-21 09:59:59.999
47937,2022-06-21 10:29:59.999
47938,2022-06-21 10:59:59.999
47939,2022-06-21 11:29:59.999
47940,2022-06-21 11:59:59.999
47941,2022-06-21 12:29:59.999
47942,2022-06-21 12:59:59.999
47943,2022-06-21 13:29:59.999
47944,2022-06-21 13:59:59.999
47945,2022-06-21 14:29:59.999
47946,2022-06-21 14:59:59.999
47947,2022-06-21 15:29:59.999
47948,2022-06-21 15:59:59.999
47949,2022-06-21 16:29:59.999
47950,2022-06-21 16:59:59.999
47951,2022-06-21 17:29:59.999
47952,2022-06-21 17:59:59.999
47953,2022-06-21 18:29:59.999
47954,2022-06-21 18:59:59.999
47955,2022-06-21 19:29:59.999
47956,2022-06-21 19:59:59.999
47957,2022-06-21 20:29:59.999
47958,2022-06-21 20:59:59.999
47959,2022-06-21 21:29:59.999
47960,2022-06-21 21:59:59.999
47961,2022-06-21 22:29:59.999
47962,2022-06-21 22:59:59.999
47963,2022-06-21 23:29:59.999
47964,2022-06-21 23:59:59.999
47965,2022-06-22 00:29:59.999
47966,2022-06-22 00:59:59.999
47967,2022-06-22 01:29:59.999
47968,2022-06-22 01:59:59.999
47969,2022-06-22 02:29:59.999
47970,2022-06-22 02:59:59.999
47971,2022-06-22 03:29:59.999
47972,2022-06-22 03:59:59.999
47973,2022-06-22 04:29:59.999
47974,2022-06-22 04:59:59.999
47975,2022-06-22 05:29:59.999
47976,2022-06-22 05:59:59.999
47977,2022-06-22 06:29:59.999
47978,2022-06-22 06:59:59.999
47979,2022-06-22 07:29:59.999
47980,2022-06-22 07:59:59.999
47981,2022-06-22 08:29:59.999
47982,2022-06-22 08:59:59.999
47983,2022-06-22 09:29:59.999
47984,2022-06-22 09:59:59.999
47985,2022-06-22 10:29:59.999
47986,2022-06-22 10:59:59.999
47987,2022-06-22 11:29:59.999
47988,2022-06-22 11:59:59.999
47989,2022-06-22 12:29:59.999
47990,2022-06-22 12:59:59.999
47991,2022-06-22 13:29:59.999
47992,2022-06-22 13:59:59.999
47993,2022-06-22 14:29:59.999
47994,2022-06-22 14:59:59.999
47995,2022-06-22 15:29:59.999
47996,2022-06-22 15:59:59.999
47997,2022-06-22 16:29:59.999
47998,2022-06-22 16:59:59.999
47999,2022-06-22 17:29:59.999
48000,2022-06-22 17:59:59.999
48001,2022-06-22 18:29:59.999
48002,2022-06-22 18:59:59.999
48003,2022-06-22 19:29:59.999
48004,2022-06-22 19:59:59.999
48005,2022-06-22 20:29:59.999
48006,2022-06-22 20:59:59.999
48007,2022-06-22 21:29:59.999
48008,2022-06-22 21:59:59.999
48009,2022-06-22 22:29:59.999
48010,2022-06-22 22:59:59.999
48011,2022-06-22 23:29:59.999
48012,2022-06-22 23:59:59.999
48013,2022-06-23 00:29:59.999
48014,2022-06-23 00:59:59.999
48015,2022-06-23 01:29:59.999
48016,2022-06-23 01:59:59.999
48017,2022-06-23 02:29:59.999
48018,2022-06-23 02:59:59.999
48019,2022-06-23 03:29:59.999
48020,2022-06-23 03:59:59.999
48021,2022-06-23 04:29:59.999
48022,2022-06-23 04:59:59.999
48023,2022-06-23 05:29:59.999
48024,2022-06-23 05:59:59.999
48025,2022-06-23 06:29:59.999
48026,2022-06-23 06:59:59.999
48027,2022-06-23 07:29:59.999
48028,2022-06-23 07:59:59.999
48029,2022-06-23 08:29:59.999
48030,2022-06-23 08:59:59.999
48031,2022-06-23 09:29:59.999
48032,2022-06-23 09:59:59.999
48033,2022-06-23 10:29:59.999
48034,2022-06-23 10:59:59.999
48035,2022-06-23 11:29:59.999
48036,2022-06-23 11:59:59.999
48037,2022-06-23 12:29:59.999
48038,2022-06-23 12:59:59.999
48039,2022-06-23 13:29:59.999
48040,2022-06-23 13:59:59.999
48041,2022-06-23 14:29:59.999
48042,2022-06-23 14:59:59.999
48043,2022-06-23 15:29:59.999
48044,2022-06-23 15:59:59.999
48045,2022-06-23 16:29:59.999
48046,2022-06-23 16:59:59.999
48047,2022-06-23 17:29:59.999
48048,2022-06-23 17:59:59.999
48049,2022-06-23 18:29:59.999
48050,2022-06-23 18:59:59.999
48051,2022-06-23 19:29:59.999
48052,2022-06-23 19:59:59.999
48053,2022-06-23 20:29:59.999
48054,2022-06-23 20:59:59.999
48055,2022-06-23 21:29:59.999
48056,2022-06-23 21:59:59.999
48057,2022-06-23 22:29:59.999
48058,2022-06-23 22:59:59.999
48059,2022-06-23 23:29:59.999
48060,2022-06-23 23:59:59.999
48061,2022-06-24 00:29:59.999
48062,2022-06-24 00:59:59.999
48063,2022-06-24 01:29:59.999
48064,2022-06-24 01:59:59.999
48065,2022-06-24 02:29:59.999
48066,2022-06-24 02:59:59.999
48067,2022-06-24 03:29:59.999
48068,2022-06-24 03:59:59.999
48069,2022-06-24 04:29:59.999
48070,2022-06-24 04:59:59.999
48071,2022-06-24 05:29:59.999
48072,2022-06-24 05:59:59.999
48073,2022-06-24 06:29:59.999
48074,2022-06-24 06:59:59.999
48075,2022-06-24 07:29:59.999
48076,2022-06-24 07:59:59.999
48077,2022-06-24 08:29:59.999
48078,2022-06-24 08:59:59.999
48079,2022-06-24 09:29:59.999
48080,2022-06-24 09:59:59.999
48081,2022-06-24 10:29:59.999
48082,2022-06-24 10:59:59.999
48083,2022-06-24 11:29:59.999
48084,2022-06-24 11:59:59.999
48085,2022-06-24 12:29:59.999
48086,2022-06-24 12:59:59.999
48087,2022-06-24 13:29:59.999
48088,2022-06-24 13:59:59.999
48089,2022-06-24 14:29:59.999
48090,2022-06-24 14:59:59.999
48091,2022-06-24 15:29:59.999
48092,2022-06-24 15:59:59.999
48093,2022-06-24 16:29:59.999
48094,2022-06-24 16:59:59.999
48095,2022-06-24 17:29:59.999
48096,2022-06-24 17:59:59.999
48097,2022-06-24 18:29:59.999
48098,2022-06-24 18:59:59.999
48099,2022-06-24 19:29:59.999
48100,2022-06-24 19:59:59.999
48101,2022-06-24 20:29:59.999
48102,2022-06-24 20:59:59.999
48103,2022-06-24 21:29:59.999
48104,2022-06-24 21:59:59.999
48105,2022-06-24 22:29:59.999
48106,2022-06-24 22:59:59.999
48107,2022-06-24 23:29:59.999
48108,2022-06-24 23:59:59.999
48109,2022-06-25 00:29:59.999
48110,2022-06-25 00:59:59.999
48111,2022-06-25 01:29:59.999
48112,2022-06-25 01:59:59.999
48113,2022-06-25 02:29:59.999
48114,2022-06-25 02:59:59.999
48115,2022-06-25 03:29:59.999
48116,2022-06-25 03:59:59.999
48117,2022-06-25 04:29:59.999
48118,2022-06-25 04:59:59.999
48119,2022-06-25 05:29:59.999
48120,2022-06-25 05:59:59.999
48121,2022-06-25 06:29:59.999
48122,2022-06-25 06:59:59.999
48123,2022-06-25 07:29:59.999
48124,2022-06-25 07:59:59.999
48125,2022-06-25 08:29:59.999
48126,2022-06-25 08:59:59.999
48127,2022-06-25 09:29:59.999
48128,2022-06-25 09:59:59.999
48129,2022-06-25 10:29:59.999
48130,2022-06-25 10:59:59.999
48131,2022-06-25 11:29:59.999
48132,2022-06-25 11:59:59.999
48133,2022-06-25 12:29:59.999
48134,2022-06-25 12:59:59.999
48135,2022-06-25 13:29:59.999
48136,2022-06-25 13:59:59.999
48137,2022-06-25 14:29:59.999
48138,2022-06-25 14:59:59.999
48139,2022-06-25 15:29:59.999
48140,2022-06-25 15:59:59.999
48141,2022-06-25 16:29:59.999
48142,2022-06-25 16:59:59.999
48143,2022-06-25 17:29:59.999
48144,2022-06-25 17:59:59.999
48145,2022-06-25 18:29:59.999
48146,2022-06-25 18:59:59.999
48147,2022-06-25 19:29:59.999
48148,2022-06-25 19:59:59.999
48149,2022-06-25 20:29:59.999
48150,2022-06-25 20:59:59.999
48151,2022-06-25 21:29:59.999
48152,2022-06-25 21:59:59.999
48153,2022-06-25 22:29:59.999
48154,2022-06-25 22:59:59.999
48155,2022-06-25 23:29:59.999
48156,2022-06-25 23:59:59.999
48157,2022-06-26 00:29:59.999
48158,2022-06-26 00:59:59.999
48159,2022-06-26 01:29:59.999
48160,2022-06-26 01:59:59.999
48161,2022-06-26 02:29:59.999
48162,2022-06-26 02:59:59.999
48163,2022-06-26 03:29:59.999
48164,2022-06-26 03:59:59.999
48165,2022-06-26 04:29:59.999
48166,2022-06-26 04:59:59.999
48167,2022-06-26 05:29:59.999
48168,2022-06-26 05:59:59.999
48169,2022-06-26 06:29:59.999
48170,2022-06-26 06:59:59.999
48171,2022-06-26 07:29:59.999
48172,2022-06-26 07:59:59.999
48173,2022-06-26 08:29:59.999
48174,2022-06-26 08:59:59.999
48175,2022-06-26 09:29:59.999
48176,2022-06-26 09:59:59.999
48177,2022-06-26 10:29:59.999
48178,2022-06-26 10:59:59.999
48179,2022-06-26 11:29:59.999
48180,2022-06-26 11:59:59.999
48181,2022-06-26 12:29:59.999
48182,2022-06-26 12:59:59.999
48183,2022-06-26 13:29:59.999
48184,2022-06-26 13:59:59.999
48185,2022-06-26 14:29:59.999
48186,2022-06-26 14:59:59.999
48187,2022-06-26 15:29:59.999
48188,2022-06-26 15:59:59.999
48189,2022-06-26 16:29:59.999
48190,2022-06-26 16:59:59.999
48191,2022-06-26 17:29:59.999
48192,2022-06-26 17:59:59.999
48193,2022-06-26 18:29:59.999
48194,2022-06-26 18:59:59.999
48195,2022-06-26 19:29:59.999
48196,2022-06-26 19:59:59.999
48197,2022-06-26 20:29:59.999
48198,2022-06-26 20:59:59.999
48199,2022-06-26 21:29:59.999
48200,2022-06-26 21:59:59.999
48201,2022-06-26 22:29:59.999
48202,2022-06-26 22:59:59.999
48203,2022-06-26 23:29:59.999
48204,2022-06-26 23:59:59.999
48205,2022-06-27 00:29:59.999
48206,2022-06-27 00:59:59.999
48207,2022-06-27 01:29:59.999
48208,2022-06-27 01:59:59.999
48209,2022-06-27 02:29:59.999
48210,2022-06-27 02:59:59.999
48211,2022-06-27 03:29:59.999
48212,2022-06-27 03:59:59.999
